ZoonosesDic-id	lexicalCue	lexicalCue_jpn	exactID	synonymID	lexicalTextAE-span	Registered	LastUpdated
ZoonosesDic-id_2237	Totiviridae	トティウイルス（科）	Tax:11006		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1213-1224	2021-10-13	
ZoonosesDic-id_2238	Iflaviviridae (Iflaviridae)	イフラビリダエ（科）	Tax:699189		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1226-1239	2021-10-13	
ZoonosesDic-id_2239	Circoviridae	サーコウイルス（科）	Tax:39724		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1241-1253	2021-10-13	
ZoonosesDic-id_2240	Sobemoviridae families  (Solemoviridae)	ソレモビリダエ科	Tax:2169577		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1259-1281	2021-10-13	
ZoonosesDic-id_2241	families	（サーコウイルス）科	Tax:39724		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1273-1281	2021-10-13	
ZoonosesDic-id_2242	families	（イフラビリダエ）科	Tax:699189		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1273-1281	2021-10-13	
ZoonosesDic-id_2243	families	（トティウイルス）科	Tax:11006		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1273-1281	2021-10-13	
ZoonosesDic-id_2244	families	（ラブドウイルス）科	Tax:11270		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1273-1281	2021-10-13	
ZoonosesDic-id_2245	sequence	配列			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1286-1294	2021-10-13	
ZoonosesDic-id_2246	transmitted	伝播される	MESH:D018562		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1329-1340	2021-10-13	
ZoonosesDic-id_2247	arthropod	節足動物	Tax:6656		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1387-1396	2021-10-13	
ZoonosesDic-id_2248	monitoring	監視する		MESH:D062665	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1444-1454	2021-10-13	
ZoonosesDic-id_2249	circulation	循環			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1473-1484	2021-10-13	
ZoonosesDic-id_2250	epizooties	動物間流行性病			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1501-1511	2021-10-13	
ZoonosesDic-id_2251	Neurological manifestations	神経症状	MESH:D009461		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/110-137	2021-10-13	
ZoonosesDic-id_2252	invades	侵入する	MESH:D053586		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/398-405	2021-10-13	
ZoonosesDic-id_2253	olfactory bulb	嗅球	MESH:D009830		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/432-446	2021-10-13	
ZoonosesDic-id_2254	viruses	SARS-CoV-2	Tax:2697049		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/460-467	2021-10-13	
ZoonosesDic-id_2255	spread	広がる	MESH:D053586		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/476-482	2021-10-13	
ZoonosesDic-id_2256	hippocampus	海馬	MESH:D006624		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/542-553	2021-10-13	
ZoonosesDic-id_2257	thalamus	視床	MESH:D013788		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/555-563	2021-10-13	
ZoonosesDic-id_2258	medulla oblongata	延髄	MESH:D008526		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/569-586	2021-10-13	
ZoonosesDic-id_2259	microglia	ミクログリア	MESH:D017628		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/672-681	2021-10-13	
ZoonosesDic-id_2260	astrocytes	星状膠細胞（アストロサイト）	MESH:D001253		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/687-697	2021-10-13	
ZoonosesDic-id_2261	Covid-19 coronavirus	SARS-CoV-2	Tax:2697049		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/65-85	2021-10-13	
ZoonosesDic-id_2262	inactivated	不活化される	MESH:D038301		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/102-113	2021-10-13	
ZoonosesDic-id_2263	paper	紙	MESH:D010209		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/129-134	2021-10-13	
ZoonosesDic-id_2264	h	時間			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/138-139	2021-10-13	
ZoonosesDic-id_2265	plastic	プラスチック	MESH:D010969		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/149-156	2021-10-13	
ZoonosesDic-id_2266	7	7			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/158-159	2021-10-13	
ZoonosesDic-id_2267	d	日			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/160-161	2021-10-13	
ZoonosesDic-id_2268	stability	安定性			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/208-217	2021-10-13	
ZoonosesDic-id_2269	their	銅	MESH:D003300		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2270	their	ティッシュペーパー			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2271	their	紙	MESH:D010209		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2272	their	木（材）	MESH:D014934		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2273	their	綿	MESH:D032561		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2274	their	紙幣			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2275	their	段ボール			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2276	their	（ブタ）皮	MESH:D012867		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2277	their	ステンレス鋼	MESH:D013193		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2278	their	ガラス	MESH:D005898		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2279	their	プラスチック	MESH:D010969		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2280	their	ポリプロピレン（製マスク）	MESH:D011126		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/221-226	2021-10-13	
ZoonosesDic-id_2281	surface	表面			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/227-234	2021-10-13	
ZoonosesDic-id_2282	polypropylene	ポリプロピレン（製マスク）	MESH:D011126		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/299-312	2021-10-13	
ZoonosesDic-id_2283	mask	（ポリプロピレン製）マスク	MESH:D008397		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/314-318	2021-10-13	
ZoonosesDic-id_2284	glass	ガラス	MESH:D005898		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/330-335	2021-10-13	
ZoonosesDic-id_2285	stainless steel	ステンレス鋼	MESH:D013193		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/337-352	2021-10-13	
ZoonosesDic-id_2286	skin	（ブタ）皮	MESH:D012867		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/358-362	2021-10-13	
ZoonosesDic-id_2287	cardboard	段ボール			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/364-373	2021-10-13	
ZoonosesDic-id_2288	banknote	紙幣			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/375-383	2021-10-13	
ZoonosesDic-id_2289	cotton	綿	MESH:D032561		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/385-391	2021-10-13	
ZoonosesDic-id_2290	wood	木（材）	MESH:D014934		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/393-397	2021-10-13	
ZoonosesDic-id_2291	tissue	ティッシュペーパー			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/406-412	2021-10-13	
ZoonosesDic-id_2292	copper	銅	MESH:D003300		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/414-420	2021-10-13	
ZoonosesDic-id_2293	short	短い			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/281-286	2021-10-13	
ZoonosesDic-id_2294	dryness	乾燥			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/505-512	2021-10-13	
ZoonosesDic-id_2295	water absorbent	吸水性			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/516-531	2021-10-13	
ZoonosesDic-id_2296	porous	多孔質/性			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/532-538	2021-10-13	
ZoonosesDic-id_2297	materials	素材/材料			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/539-548	2021-10-13	
ZoonosesDic-id_2298	sheltered	保護される			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/553-562	2021-10-13	
ZoonosesDic-id_2299	long-persisting	長時間持続			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/566-581	2021-10-13	
ZoonosesDic-id_2300	micro-droplets	マイクロ/微小液滴			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/582-596	2021-10-13	
ZoonosesDic-id_2301	waterproof	防水			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/609-619	2021-10-13	
ZoonosesDic-id_2302	surfaces	表面			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/620-628	2021-10-13	
ZoonosesDic-id_2303	neonates	新生児	MESH:D007223		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/108-116	2021-10-13	
ZoonosesDic-id_2304	neonates	新生児	MESH:D007231		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/108-116	2021-10-13	
ZoonosesDic-id_2305	nutrients	栄養素	MESH:D000078622		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/136-145	2021-10-13	
ZoonosesDic-id_2306	breast	母乳	MESH:D001940		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/167-173	2021-10-13	
ZoonosesDic-id_2307	milk	母乳	MESH:D008892		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/174-178	2021-10-13	
ZoonosesDic-id_2308	help	助ける			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/184-188	2021-10-13	
ZoonosesDic-id_2309	complex	複雑な			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/205-212	2021-10-13	
ZoonosesDic-id_2310	growth	成長	MESH:D006128		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/213-219	2021-10-13	
ZoonosesDic-id_2311	environment	環境	MESH:D004777		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/220-231	2021-10-13	
ZoonosesDic-id_2312	lactation	授乳	MESH:D007774		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/253-262	2021-10-13	
ZoonosesDic-id_2313	their	哺乳綱/哺乳類の	Tax:40674		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/276-281	2021-10-13	
ZoonosesDic-id_2314	offspring	児	MESH:D007223		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/282-291	2021-10-13	
ZoonosesDic-id_2315	offspring	児	MESH:D007231		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/282-291	2021-10-13	
ZoonosesDic-id_2316	parent	親		MESH:D010290	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/293-299	2021-10-13	
ZoonosesDic-id_2317	pigeons	ハト	Tax:8930		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/300-307	2021-10-13	
ZoonosesDic-id_2318	regurgitate	吐き戻す			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/308-319	2021-10-13	
ZoonosesDic-id_2319	pigeon milk	ピジョンミルク/素嚢（そのう）乳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/320-331	2021-10-13	
ZoonosesDic-id_2320	PM	ピジョンミルク/素嚢（そのう）乳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/333-335	2021-10-13	
ZoonosesDic-id_2321	crops	素嚢（そのう）	MESH:D003426		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/348-353	2021-10-13	
ZoonosesDic-id_2322	feed	与える		MESH:D005502	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/357-361	2021-10-13	
ZoonosesDic-id_2323	squabs	ヒナバト	Tax:8930	MESH:D007231	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/366-372	2021-10-13	
ZoonosesDic-id_2324	squabs	ヒナバト	Tax:8930	MESH:D007223	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/366-372	2021-10-13	
ZoonosesDic-id_2325	16S rRNA gene sequencing	16S rRNA遺伝子シーケンシング		MESH:D059014	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/495-519	2021-10-13	
ZoonosesDic-id_2326	microbial composition and function	微生物組成と機能		MESH:D064307	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/539-573	2021-10-13	
ZoonosesDic-id_2327	pigeons' milk	ピジョンミルク/素嚢（そのう）乳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/665-678	2021-10-13	
ZoonosesDic-id_2328	Lactobacillus	ラクトバシラス属	Tax:1578		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/684-697	2021-10-13	
ZoonosesDic-id_2329	Enterococcus	エンテロコッカス属	Tax:1350		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/699-711	2021-10-13	
ZoonosesDic-id_2330	Veillonella	ベイロネラ属	Tax:29465		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/713-724	2021-10-13	
ZoonosesDic-id_2331	Bifidobacterium	ビフィドバクテリウム属/ビフィズス菌	Tax:1678		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/730-745	2021-10-13	
ZoonosesDic-id_2332	milk	（親バトからうけとった）ピジョンミルク/素嚢（そのう）乳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/768-772	2021-10-13	
ZoonosesDic-id_2333	S	ヒナバト	Tax:8930	MESH:D007231	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/774-775	2021-10-13	
ZoonosesDic-id_2334	S	ヒナバト	Tax:8930	MESH:D007223	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/774-775	2021-10-13	
ZoonosesDic-id_2335	M	（親バトからうけとった）ピジョンミルク/素嚢（そのう）乳			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/775-776	2021-10-13	
ZoonosesDic-id_2336	microbial genera	微生物属			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/902-918	2021-10-13	
ZoonosesDic-id_2337	microbes	微生物			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/1014-1022	2021-10-13	
ZoonosesDic-id_2338	carbohydrate metabolism	炭水化物代謝	MESH:D050260		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/1061-1084	2021-10-13	
ZoonosesDic-id_2339	amino acid metabolism	アミノ酸代謝			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/1086-1107	2021-10-13	
ZoonosesDic-id_2340	energy metabolism	エネルギー代謝	MESH:D004734		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/1113-1130	2021-10-13	
ZoonosesDic-id_2341	transmitted	伝わる			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/1217-1228	2021-10-13	
ZoonosesDic-id_2342	Filoviridae viruses	フィロウイルス	Tax:11266		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/188-207	2021-10-31	
ZoonosesDic-id_2343	negative-strand RNA viruses	（一本鎖）マイナス鎖RNAウイルス	MESH:D000086103		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/212-239	2021-10-31	
ZoonosesDic-id_2344	They	フィロウイルス	Tax:11266		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/241-245	2021-10-31	
ZoonosesDic-id_2345	infect	感染する	MESH:D007239		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/269-275	2021-10-31	
ZoonosesDic-id_2346	most	最も			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/344-348	2021-10-31	
ZoonosesDic-id_2347	virulent	悪性/毒性が高い		MESH:D014774	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/349-357	2021-10-31	
ZoonosesDic-id_2348	virus	フィロウイルス	Tax:11266		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/358-363	2021-10-31	
ZoonosesDic-id_2349	Marburgvirus	マールブルグウイルス	Tax:11269		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/385-397	2021-10-31	
ZoonosesDic-id_2350	Ceuvavirus	クウェバウイルス	Tax:1513236		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/444-454	2021-10-31	
ZoonosesDic-id_2351	only	だけ			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32809414/spans/466-470	2021-10-31	
